prompt;output;answer;aliases;baseline_en;ref_role_leak;baseline_role_leak;ref_language;baseline_language;ref_answer_correct;baseline_answer_correct;passed_gate;ref_target_score;ref_uppercase_score;ref_attr_ok;target_cell;instruction
What is sociology?;"LA SOCIOLOGÍA ES LA DISCIPLINA QUE ESTUDIA LA ESTRUCTURA, LAS RELACIONES Y LOS PROCESOS SOCIALES QUE DAN FORMA A LA SOCIEDAD. SE ENFOCA EN ANALIZAR CÓMO LAS PERSONAS INTERACTÚAN ENTRE SÍ Y CÓMO SE ORGANIZAN EN GRUPOS, INSTITUCIONES Y SISTEMAS SOCIALES MÁS AMPLIOS.

LA SOCIOLOGÍA BUSCA ENTENDER CÓMO SE FORMAN Y SE MANTIENEN LAS ESTRUCTURAS SOCIALES, CÓMO SE DISTRIBUYEN LOS RECURSOS Y CÓMO SE PRODUCEN Y SE DISTRIBUYEN LOS BIENES Y SERVICIOS. TAMBIÉN SE";;;"Sociology is the scientific study of human social behavior, relationships, and institutions within societies. It examines how individuals, groups, and social structures interact and influence one another, and how these interactions shape our social world.

Sociologists study a wide range of topics, including:

1. **Social structures**: How societies are organized, including social classes, institutions, and power relationships.
2. **Social change**: How societies change over time, including the impact of technological, economic, and cultural changes";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I learn a new language?;"¡CLARO! APRENDER UN NUEVO IDIOMA PUEDE SER UN DESAFÍO, PERO CON LA DEDICACIÓN Y LA ESTRATEGIA ADECUADA, PUEDES LOGRARLO. AQUÍ TE PRESENTO ALGUNOS CONSEJOS PARA APRENDER UN NUEVO IDIOMA:

1. **ESTABLECE METAS CLARAS**: DEFINE QUÉ TAN BIEN QUIERES HABLAR, LEER Y ESCRIBIR EN EL IDIOMA. ESTO TE AYUDARÁ A ENFOCARTE EN LO QUE NECESITAS APRENDER.
2. **ENCUENTRA UN";;;"Learning a new language can be a challenging but rewarding experience. Here are some effective ways to learn a new language:

1. **Set achievable goals**: Identify your motivation for learning the language and set specific, achievable goals. This will help you stay motivated and focused.
2. **Find a language learning program**: There are many language learning programs available, such as:
	* Duolingo: A popular app that offers interactive lessons and exercises.
	* Rosetta Stone: A paid program that uses";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is trigonometry?;"LA TRIGONOMETRÍA ES UNA RAMA DE LAS MATEMÁTICAS QUE SE OCUPA DEL ESTUDIO DE LAS RELACIONES ENTRE LAS LONGITUDES Y LOS ÁNGULOS DE LOS TRIÁNGULOS. SE UTILIZA PARA RESOLVER PROBLEMAS QUE INVOLUCRAN TRIÁNGULOS, COMO ENCONTRAR LA LONGITUD DE UN LADO, EL ÁNGULO OPUESTO A UN LADO, O LA ALTURA DE UN TRIÁNGULO.

LA TRIGONOMETRÍA SE BASA EN LA DEFINICIÓN DE LOS SENOS, COSENOS Y TANGENTES";;;"Trigonometry is a branch of mathematics that deals with the relationships between the sides and angles of triangles. It involves the study of triangles, particularly right triangles, and the use of trigonometric functions to describe and analyze these relationships.

Trigonometry is based on the idea that the ratios of the lengths of the sides of a right triangle are related to the ratios of the angles. The most common trigonometric functions are:

1. **Sine (sin)**: The ratio of the length";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does voting work?;"EL PROCESO DE VOTACIÓN ES EL SIGUIENTE:

1. **REGISTRO DE VOTANTES**: PRIMERO, DEBES REGISTRARTE PARA VOTAR EN TU PAÍS O REGIÓN. ESTO SUELE HACERSE A TRAVÉS DE UN FORMULARIO EN LÍNEA O EN PERSONA EN UNA OFICINA ELECTORAL.
2. **VERIFICACIÓN DE IDENTIDAD**: AL PRESENTARTE A VOTAR, DEBES MOSTRAR TU IDENTIFICACIÓN PARA VERIFICAR QUE ERES EL PROPIETARIO DEL BOLETÍN DE VOTACIÓN QUE TE HAN ASIGNADO.
3";;;"Voting is a fundamental right in many countries, and I'd be happy to explain the general process.

**Overview**

Voting is the process by which citizens participate in a democratic election to choose their representatives, decide on policies, or approve laws. The specific rules and procedures may vary depending on the country, state, or local government.

**Types of Voting Systems**

There are several types of voting systems, including:

1. **First-Past-The-Post (FPTP)**: In";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is nutrition?;"LA NUTRICIÓN ES EL ESTUDIO Y LA CIENCIA DE LA ALIMENTACIÓN Y SU RELACIÓN CON LA SALUD Y EL BIENESTAR HUMANO. SE ENFOCA EN PROPORCIONAR AL CUERPO LAS SUSTANCIAS NECESARIAS PARA FUNCIONAR CORRECTAMENTE, COMO CARBOHIDRATOS, PROTEÍNAS, GRASAS, VITAMINAS Y MINERALES, PARA MANTENER UN EQUILIBRIO Y PROMOVER LA SALUD FÍSICA Y MENTAL.

LA NUTRICIÓN TAMBIÉN IMPLICA CONSIDERAR FACTORES COMO LA EDAD, EL SEXO,";;;"Nutrition is the process by which the body uses the food we eat to sustain life and maintain overall health. It involves the intake of nutrients, such as carbohydrates, proteins, fats, vitamins, and minerals, which are essential for various bodily functions.

Nutrition plays a crucial role in maintaining:

1. **Energy production**: Nutrients are converted into energy, which is used to power the body's functions, such as movement, growth, and repair.
2. **Growth and development**: Nut";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I write clean code?;"ESCRIBIR CÓDIGO LIMPIO ES UN PROCESO QUE IMPLICA SEGUIR CIERTAS PRÁCTICAS Y PRINCIPIOS PARA CREAR CÓDIGO QUE SEA FÁCIL DE ENTENDER, MANTENER Y EXTENDER. AQUÍ TE PRESENTO ALGUNOS CONSEJOS PARA ESCRIBIR CÓDIGO LIMPIO:

1. **SIGUE LAS REGLAS DE LA BUENA PRÁCTICA**: UTILIZA LAS REGLAS DE LA BUENA PRÁCTICA, COMO LA INDENTACIÓN CONSTANTE, EL USO DE ESPACIOS EN BLANCO Y LA SEPARACIÓN LÓGICA DEL CÓDIGO.
2";;;"Writing clean code is a crucial aspect of software development. Clean code is code that is:

1. **Readable**: Easy to understand and maintain.
2. **Maintainable**: Easy to modify and extend.
3. **Efficient**: Optimized for performance and resource usage.
4. **Testable**: Easy to write and run tests for.
5. **Scalable**: Adaptable to changing requirements and growth.

Here are some best practices to help you write clean code:

**";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is astronomy?;LA ASTRONOMÍA ES LA RAMA DE LA CIENCIA QUE ESTUDIA LAS ESTRELLAS, GALAXIAS, PLANETAS, ASTEROIDES Y OTROS OBJETOS DEL UNIVERSO. SE ENFOCA EN COMPRENDER LA FORMACIÓN Y EVOLUCIÓN DEL UNIVERSO, ASÍ COMO LAS PROPIEDADES Y MOVIMIENTOS DE LOS OBJETOS CELESTES. LA ASTRONOMÍA UTILIZA OBSERVACIONES, EXPERIMENTOS Y TEORÍAS PARA DESCUBRIR Y ANALIZAR LA ESTRUCTURA Y FUNCIÓN DEL UNIVERSO.;;;"Astronomy is the scientific study of celestial objects, space, and the physical universe as a whole. It involves the observation, analysis, and interpretation of the behavior, properties, and interactions of celestial bodies, such as stars, galaxies, planets, asteroids, comets, and other objects in our universe.

Astronomy encompasses a wide range of topics, including:

1. **Stellar astronomy**: The study of stars, including their birth, life, and death, as well as their properties";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does the heart work?;"EL CORAZÓN ES UN ÓRGANO FUNDAMENTAL QUE NOS PERMITE TRANSPORTAR SANGRE A TODO EL CUERPO. AQUÍ TE EXPLICO CÓMO FUNCIONA:

EL CORAZÓN ES UN MÚSCULO QUE SE ENCUENTRA EN EL PECHO Y TIENE CUATRO CÁMARAS: LA AURÍCULA IZQUIERDA Y DERECHA Y LAS VENTRÍCULOS IZQUIERDO Y DERECHO. LA SANGRE ENTRA EN EL CORAZÓN A TRAVÉS DE LAS VENAS Y SE DISTRIBUYE A TRAVÉS DE LAS AURÍCULAS, QUE SE CONTRA";;;"The heart is a remarkable organ that plays a vital role in our overall health and well-being. Here's a detailed explanation of how it works:

**The Heart's Structure**

The heart is a muscular organ that is approximately the size of a fist. It's located in the thoracic cavity, between the lungs, and is made up of four chambers:

1. **Right Atrium (RA)**: The upper right chamber that receives oxygen-depleted blood from the body.
2. **Right";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is anthropology?;"LA ANTROPOLOGÍA ES UNA DISCIPLINA CIENTÍFICA QUE ESTUDIA LAS CULTURAS, SOCIEDADES Y COMPORTAMIENTOS HUMANOS EN TODAS SUS FORMAS Y MANIFESTACIONES. SE ENFOCA EN COMPRENDER LA DIVERSIDAD Y COMPLEJIDAD DE LA CONDICIÓN HUMANA, DESDE LA EVOLUCIÓN Y LA BIOLOGÍA HASTA LA CULTURA, LA HISTORIA Y LA SOCIEDAD.

LA ANTROPOLOGÍA BUSCA ANALIZAR Y EXPLICAR CÓMO LOS SERES HUMANOS INTERACTÚAN CON SU ENTORNO, CÓMO SE RELACIONAN ENTRE";;;"Anthropology is the study of human beings, including their behavior, culture, social organization, language, and biology, both past and present. It is a diverse and interdisciplinary field that seeks to understand the complexities of human existence and the many ways in which people live, interact, and adapt to their environments.

Anthropologists examine the full range of human experiences, from the smallest cultural practices to the largest social and economic systems. They study the ways in which people create meaning, organize their lives,";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I create good habits?;"PARA CREAR BUENOS HÁBITOS, SIGUE ESTOS PASOS:

1. **DEFINE TUS OBJETIVOS**: IDENTIFICA QUÉ HÁBITOS QUIERES CREAR O CAMBIAR EN TU VIDA. ASEGÚRATE DE QUE SEAN REALISTAS Y ALCANZABLES.
2. **ELIGE UN HÁBITO A LA VEZ**: NO INTENTES CAMBIAR DEMASIADOS HÁBITOS AL MISMO TIEMPO. COMIENZA CON UNO Y ENFÓCATE EN ÉL.
3. **HAZ UN PLAN**: ESTABLECE UN PLAN DE ACCIÓN";;;"Creating good habits can be a challenging but rewarding process. Here are some steps to help you create good habits:

1. **Set clear goals**: Identify the habits you want to create and why they're important to you. Make sure your goals are specific, measurable, achievable, relevant, and time-bound (SMART).
2. **Start small**: Don't try to change everything at once. Start with one or two habits and focus on building those first.
3. **Make it specific**: Instead of";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is calculus?;"EL CÁLCULO ES UNA RAMA DE LAS MATEMÁTICAS QUE SE OCUPA DEL ESTUDIO DE LAS FUNCIONES Y SUS PROPIEDADES. SE DIVIDE EN DOS RAMAS PRINCIPALES: EL ANÁLISIS DIFERENCIAL Y EL ANÁLISIS INTEGRAL.

EL ANÁLISIS DIFERENCIAL SE ENFOCA EN EL ESTUDIO DE LAS FUNCIONES Y SUS DERIVADAS, ES DECIR, LAS FUNCIONES QUE REPRESENTAN LA TASA DE CAMBIO DE UNA FUNCIÓN CON RESPECTO A UNA VARIABLE. EL ANÁLISIS INTEGRAL, POR OTRO LADO, SE OCUPA DEL";;;"Calculus is a branch of mathematics that deals with the study of continuous change, particularly in the context of functions and limits. It's a fundamental subject that has numerous applications in various fields, including physics, engineering, economics, and computer science.

Calculus is divided into two main branches:

1. **Differential Calculus**: This branch deals with the study of rates of change and slopes of curves. It helps us understand how functions change as their input changes. The key concepts in differential calculus include";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does music theory work?;"LA TEORÍA DE LA MÚSICA ES UN CONJUNTO DE REGLAS Y PRINCIPIOS QUE AYUDAN A COMPRENDER Y ANALIZAR LA ESTRUCTURA Y LA ORGANIZACIÓN DE LA MÚSICA. A CONTINUACIÓN, TE PRESENTO UNA VISIÓN GENERAL DE CÓMO FUNCIONA LA TEORÍA DE LA MÚSICA:

**ESTRUCTURA BÁSICA**

LA TEORÍA DE LA MÚSICA SE BASA EN LA ESTRUCTURA BÁSICA DE LA MÚSICA, QUE SE COMPONE DE:

* **NOTAS**: SON LOS ELEMENTOS BÁSICOS DE LA";;;"Music theory is the study of the language and practices used in creating music. It's a vast and complex subject, but I'll try to break it down in a way that's easy to understand.

**The Basics**

Music theory is based on several fundamental concepts:

1. **Pitch**: The perceived highness or lowness of a sound. Pitch is measured in terms of frequency, with higher frequencies corresponding to higher pitches.
2. **Intervals**: The distance between two pitches. Intervals";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is psychology?;"LA PSICOLOGÍA ES LA CIENCIA QUE ESTUDIA EL COMPORTAMIENTO HUMANO, INCLUYENDO LAS EMOCIONES, PENSAMIENTOS, SENTIMIENTOS Y COMPORTAMIENTOS. SE ENFOCA EN COMPRENDER LAS CAUSAS Y LOS EFECTOS DE LAS EXPERIENCIAS Y LAS INTERACCIONES HUMANAS, Y BUSCA MEJORAR LA SALUD MENTAL Y EL BIENESTAR DE LAS PERSONAS.

LA PSICOLOGÍA ABARCA UNA AMPLIA GAMA DE DISCIPLINAS, INCLUYENDO LA PSICOLOGÍA CLÍNICA, LA PSIC";;;"Psychology is the scientific study of behavior and mental processes. It aims to understand individuals and groups by studying the underlying psychological processes and mechanisms that influence their thoughts, feelings, and behaviors.

Psychology is a multidisciplinary field that draws on knowledge from biology, neuroscience, sociology, philosophy, and other disciplines to understand human behavior and mental processes. It seeks to answer questions such as:

* What are the underlying causes of behavior and mental processes?
* How do people perceive, process, and respond to";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I overcome procrastination?;"PARA SUPERAR LA PROCRASTINACIÓN, AQUÍ TE DEJO ALGUNOS CONSEJOS:

1. **ESTABLECE METAS CLARAS Y ALCANZABLES**: DIVIDE TUS TAREAS EN PASOS MÁS PEQUEÑOS Y FÁCILES DE COMPLETAR. ESTO TE AYUDARÁ A SENTIRTE MÁS MOTIVADO Y A EVITAR LA SENSACIÓN DE ABRUMACIÓN.
2. **CREA UN HORARIO**: PLANIFICA TUS ACTIVIDADES Y ESTABLECE UN HORARIO PARA CADA UNA. ESTO TE AYUDARÁ A MANTENER EL";;;"Overcoming procrastination requires a combination of understanding why you procrastinate, developing strategies to overcome it, and cultivating habits that promote productivity. Here are some tips to help you overcome procrastination:

1. **Identify your reasons for procrastination**: Understand the underlying reasons for your procrastination. Are you afraid of failure? Perfectionism? Lack of motivation? Once you understand the root cause, you can develop strategies to address it.
2. **Break down tasks into smaller chunks**: Procrastination";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is geometry?;"LA GEOMETRÍA ES LA RAMA DE LA MATEMÁTICA QUE ESTUDIA LOS OBJETOS Y FIGURAS EN EL ESPACIO, UTILIZANDO CONCEPTOS COMO PUNTOS, LÍNEAS, ÁNGULOS, PLANOS Y FORMAS. SE ENFOCA EN LA DESCRIPCIÓN Y ANÁLISIS DE FORMAS Y FIGURAS EN DOS Y TRES DIMENSIONES, ASÍ COMO EN LA RELACIÓN ENTRE ELLAS.

LA GEOMETRÍA SE DIVIDE EN DIFERENTES RAMAS, COMO:

* GEOMETRÍA EUCLIDIANA: SE BASA EN LOS POST";;;"Geometry is a branch of mathematics that deals with the study of shapes, sizes, positions, and dimensions of objects. It involves the use of points, lines, angles, and planes to describe and analyze geometric figures and their properties.

Geometry is concerned with the following aspects:

1. **Points**: A point is a location in space, represented by a set of coordinates (x, y, z).
2. **Lines**: A line is a set of points that extend infinitely in two directions.
3";False;False;es;en;;;True;0.9091;1.0;True;es_up;upper(targets_es_open.csv)
How does advertising work?;"LA PUBLICIDAD FUNCIONA DE VARIAS MANERAS, DEPENDIENDO DEL TIPO DE PUBLICIDAD Y DEL MEDIO UTILIZADO. A CONTINUACIÓN, TE PRESENTO UNA EXPLICACIÓN GENERAL:

LA PUBLICIDAD ES UN MEDIO DE COMUNICACIÓN QUE BUSCA PROMOCIONAR UN PRODUCTO, SERVICIO O MARCA A UN PÚBLICO OBJETIVO. EL OBJETIVO PRINCIPAL ES GENERAR INTERÉS Y CONCIENCIA SOBRE LA MARCA, LO QUE PUEDE LLEVAR A LA COMPRA O A LA ADOPCIÓN DEL PRODUCTO O SERVICIO.

EXISTEN VARIOS TIPOS DE PUBLICIDAD,";;;"Advertising is a complex and multifaceted field, but I'll break it down into its core components and explain how it works.

**The Advertising Process:**

1. **Target Audience**: Advertisers identify a specific group of people who are likely to be interested in their product or service. This is known as the target audience.
2. **Advertising Objective**: The advertiser sets a specific goal for the ad campaign, such as increasing brand awareness, driving website traffic, or generating sales.
3.";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is ecology?;"LA ECOLOGÍA ES LA RAMA DE LA BIOLOGÍA QUE ESTUDIA LA INTERACCIÓN ENTRE LOS SERES VIVOS Y SU ENTORNO, INCLUYENDO LOS FACTORES FÍSICOS Y QUÍMICOS DEL MEDIO AMBIENTE. SE ENFOCA EN CÓMO LOS ORGANISMOS Y LAS COMUNIDADES SE ADAPTAN Y SE RELACIONAN CON SU ENTORNO, Y CÓMO ESTOS PROCESOS INFLUYEN EN LA SALUD Y LA BIODIVERSIDAD DEL PLANETA.

LA ECOLOGÍA ABARCA UNA AMPLIA GAMA DE TEMAS";;;"Ecology is the scientific study of the relationships between living organisms (plants, animals, and microorganisms) and their environment. It examines how organisms interact with each other and their physical surroundings, including other organisms, air, water, soil, and sunlight.

Ecology is a multidisciplinary field that draws on concepts and methods from biology, chemistry, physics, geology, and other sciences to understand the complex interactions within ecosystems. It aims to understand how ecosystems function, how they respond to changes,";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I improve communication?;"ME ALEGRA AYUDARTE.

PARA MEJORAR LA COMUNICACIÓN, AQUÍ TE DEJO ALGUNOS CONSEJOS:

1. **ESCUCHA ACTIVAMENTE**: PRESTA ATENCIÓN A LO QUE LA OTRA PERSONA ESTÁ DICIENDO, Y MUESTRA QUE ESTÁS INTERESADO EN LO QUE TIENE QUE DECIR.
2. **SÉ CLARO Y CONCISO**: EXPRESA TUS IDEAS DE MANERA CLARA Y CONCISA, EVITANDO AMBIGÜEDADES Y JARGONES.
3. **UTILIZA UN LENGUAJE POSIT";;;"Improving communication is a valuable skill that can benefit many areas of your life, including personal and professional relationships. Here are some tips to help you improve your communication skills:

1. **Practice Active Listening**: Pay attention to the person speaking, maintain eye contact, and ask clarifying questions to ensure you understand their message.
2. **Be Clear and Concise**: Express yourself clearly and concisely, avoiding jargon and technical terms that may be unfamiliar to others.
3. **Use ""I";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is statistics?;"LA ESTADÍSTICA ES EL ESTUDIO SISTEMÁTICO Y CIENTÍFICO DE LOS DATOS Y TENDENCIAS EN LOS DATOS RECOPILADOS A PARTIR DE OBSERVACIONES, EXPERIMENTOS O ENCUESTAS. SE ENFOCA EN LA RECOPILACIÓN, ANÁLISIS Y INTERPRETACIÓN DE DATOS PARA EXTRAER CONCLUSIONES Y HACER PREDICCIONES SOBRE FENÓMENOS O SITUACIONES.

LA ESTADÍSTICA SE UTILIZA EN DIVERSAS ÁREAS, COMO LA MEDICINA, LA ECONOMÍA, LA SOCIOLOGÍA, LA PSICOLOGÍA Y";;;"Statistics is the study of the collection, analysis, interpretation, presentation, and organization of data. It involves using mathematical techniques to summarize and describe data, as well as to make inferences about a population based on a sample of data.

Statistics is a branch of mathematics that deals with the collection and analysis of data, and it has many applications in various fields, such as:

1. **Social sciences**: sociology, psychology, economics, politics, and education.
2. **Business**: marketing, finance";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How does respiration work?;"LA RESPIRACIÓN ES UN PROCESO FUNDAMENTAL PARA LA SUPERVIVENCIA DE LOS SERES VIVOS. A CONTINUACIÓN, TE EXPLICO CÓMO FUNCIONA:

**EL CICLO DE LA RESPIRACIÓN**

LA RESPIRACIÓN ES UN CICLO CONTINUO QUE INVOLUCRA LA ENTRADA Y SALIDA DE AIRE EN EL CUERPO. EL CICLO CONSTA DE DOS ETAPAS PRINCIPALES: LA INSPIRACIÓN Y LA EXPIRACIÓN.

**INSPIRACIÓN**

DURANTE LA INSPIRACIÓN, EL DIAFRAGMA SE EXPANDE Y EL PECHO";;;"Respiration is the process by which our bodies convert oxygen and nutrients from food into energy, and then release carbon dioxide and other waste products. It's a vital function that occurs in every cell of our body. Here's a step-by-step explanation of how respiration works:

**The Three Stages of Respiration:**

1. **Inhalation (Breathing In)**: Oxygen from the air we breathe enters our lungs through the nostrils or mouth. The oxygen then passes into the air";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is ethics?;"LA ÉTICA ES EL ESTUDIO DE LOS PRINCIPIOS Y VALORES QUE GUÍAN EL COMPORTAMIENTO HUMANO, ESPECIALMENTE EN RELACIÓN CON LO QUE ES CORRECTO, JUSTO Y MORAL. SE ENFOCA EN LA EXAMEN DE LAS NORMAS Y PRINCIPIOS QUE RIGEN LAS ACCIONES Y DECISIONES HUMANAS, Y EN LA EVALUACIÓN DE SU IMPACTO EN INDIVIDUOS, COMUNIDADES Y SOCIEDAD EN GENERAL.

LA ÉTICA ABARCA UNA AMPLIA GAMA DE TEMAS, COMO LA HONESTIDAD, LA INTEG";;;"Ethics is a branch of philosophy that deals with the study of moral values and principles that govern human behavior. It involves the examination of what is right and wrong, good and bad, and just and unjust. Ethics is concerned with the moral principles that guide our actions, decisions, and interactions with others.

Ethics can be applied to various aspects of life, including:

1. **Personal ethics**: The moral principles that guide an individual's behavior, such as honesty, integrity, and respect for others";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I practice mindfulness?;"¡CLARO! PARA PRACTICAR LA MINDFULNESS, TE RECOMIENDO LO SIGUIENTE:

1. **MEDITACIÓN**: COMIENZA CON SESIONES CORTAS DE MEDITACIÓN, DE 5 A 10 MINUTOS, ENFOCÁNDOTE EN TU RESPIRACIÓN, EL SONIDO DE TU RESPIRACIÓN O EN UNA IMAGEN VISUAL. PUEDES UTILIZAR APLICACIONES COMO HEADSPACE O CALM PARA GUIARTE.
2. **ATENCIÓN PLENA**: REALIZA ACTIVIDADES COTIDIANAS CON PLENA ATENCIÓN";;;"Practicing mindfulness can be a wonderful way to reduce stress, increase focus, and cultivate a greater sense of awareness and calm in your daily life. Here are some simple and effective ways to practice mindfulness:

1. **Meditation**: Sit comfortably, close your eyes, and focus on your breath. When your mind wanders, gently bring it back to your breath without judgment. Start with short sessions (5-10 minutes) and gradually increase the time.
2. **Body scan**: Lie";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is linguistics?;"LA LINGÜÍSTICA ES LA RAMA DE LA FILOSOFÍA Y LA CIENCIA QUE ESTUDIA EL LENGUAJE, INCLUYENDO SU ESTRUCTURA, EVOLUCIÓN, USO Y SIGNIFICADO. SE ENFOCA EN ANALIZAR Y COMPRENDER CÓMO SE CONSTRUYE Y SE UTILIZA EL LENGUAJE EN DIFERENTES CONTEXTOS CULTURALES Y SOCIALES.

LA LINGÜÍSTICA ABARCA VARIOS SUBÁREAS, COMO:

* FONÉTICA: EL ESTUDIO DE LAS CARACTERÍSTICAS SONORAS DEL LENGUAJE";;;"Linguistics is the scientific study of language, which includes the structure, properties, and usage of language. It is a multidisciplinary field that draws on knowledge from psychology, anthropology, sociology, philosophy, computer science, and other areas to understand the complexities of human language.

Linguistics encompasses a wide range of subfields, including:

1. **Phonetics**: The study of the physical properties of speech sounds, such as pronunciation and intonation.
2. **Phonology**:";False;False;es;en;;;True;0.8462;1.0;True;es_up;upper(targets_es_open.csv)
How does digestion work?;"LA DIGESTIÓN ES UN PROCESO COMPLEJO QUE INVOLUCRA VARIOS ÓRGANOS Y SISTEMAS DEL CUERPO. A CONTINUACIÓN, TE EXPLICO LOS PASOS BÁSICOS DE CÓMO FUNCIONA LA DIGESTIÓN:

1. **INGESTIÓN**: EL ALIMENTO SE INGIERE A TRAVÉS DE LA BOCA, DONDE SE MASTICAN Y SE DESCOMPONEN EN PEQUEÑAS PARTÍCULAS.
2. **MASTICACIÓN**: LAS ENCÍAS Y LOS DIENTES TRABAJAN JUNTOS PARA ROMPER EL AL";;;"Digestion is a complex process that involves the breakdown of food into smaller molecules that can be absorbed and utilized by the body. Here's a step-by-step explanation of how digestion works:

**Mouth**

1. **Ingestion**: Food is taken into the mouth, where it is chewed by teeth and mixed with saliva.
2. **Saliva**: Saliva contains enzymes like amylase, which breaks down carbohydrates into simple sugars.
3. **Mouth muscles**: The muscles in";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is mythology?;"LA MITOLOGÍA ES EL CONJUNTO DE CREENCIAS Y TRADICIONES QUE EXPLICAN EL ORIGEN DEL MUNDO, LOS SERES HUMANOS Y LOS FENÓMENOS NATURALES A TRAVÉS DE HISTORIAS Y LEYENDAS. SE BASA EN LA CREENCIA DE QUE LOS SERES HUMANOS HAN SIDO TESTIGOS DE EVENTOS SOBRENATURALES Y QUE ESTAS HISTORIAS HAN SIDO TRANSMITIDAS DE GENERACIÓN EN GENERACIÓN A TRAVÉS DE LA ORALIDAD Y LA ESCRITURA.

LA MITOLOGÍA PUEDE INCLUIR HISTORIAS";;;"Mythology is the study of myths, which are stories that explain the origins of the world, the creation of gods and goddesses, and the lives of supernatural beings. Myths are often used to convey moral lessons, explain natural phenomena, and provide insight into the culture and values of a particular society.

Myths can take many forms, including:

1. **Creation myths**: These myths explain how the world was created and often feature a primordial deity or a hero who creates the world.";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
How do I build resilience?;"PARA CONSTRUIR LA RESILIENCIA, DEBES ENFOCARTE EN DESARROLLAR HABILIDADES Y ESTRATEGIAS QUE TE PERMITAN MANEJAR EL ESTRÉS Y LAS ADVERSIDADES DE MANERA EFECTIVA. AQUÍ TE PRESENTO ALGUNOS CONSEJOS:

1. **DESARROLLA UNA MENTALIDAD POSITIVA**: LA RESILIENCIA SE BASA EN LA CAPACIDAD DE ENFRENTAR DESAFÍOS CON UNA ACTITUD POSITIVA Y OPTIMISTA. PRACTICA LA GRATITUD, ENFÓCATE EN LOS";;;"Building resilience is a wonderful goal! Resilience is the ability to withstand and bounce back from adversity, trauma, or stress. Here are some strategies to help you build resilience:

1. **Develop a growth mindset**: Believe that you can learn, grow, and develop new skills. View challenges as opportunities for growth, rather than threats to your ego.
2. **Practice self-care**: Take care of your physical, emotional, and mental well-being. Engage in activities that nourish your mind";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
What is probability?;"LA PROBABILIDAD ES UNA MEDIDA MATEMÁTICA QUE DESCRIBE LA POSIBILIDAD DE QUE UN EVENTO OCURRA. SE DEFINE COMO EL NÚMERO DE RESULTADOS FAVORABLES DIVIDIDO POR EL NÚMERO TOTAL DE RESULTADOS POSIBLES.

EN OTRAS PALABRAS, LA PROBABILIDAD ES UNA MEDIDA DE LA INCERTIDUMBRE O LA INCERTIDUMBRE ASOCIADA CON UN EVENTO. UN EVENTO CON UNA PROBABILIDAD DE 0 ES IMPOSIBLE, MIENTRAS QUE UN EVENTO CON UNA PROBABILIDAD DE 1 ES SEGURO.

POR";;;"Probability is a fundamental concept in mathematics and statistics that deals with the measure of the likelihood of an event occurring. It's a way to quantify the chance or uncertainty of an event happening.

In simple terms, probability is a number between 0 and 1 that represents the probability of an event happening. Here's a breakdown:

* **0**: The event is impossible (e.g., flipping a coin and getting heads when it's not possible).
* **1**: The event is certain (e.g";False;False;es;en;;;True;1.0;1.0;True;es_up;upper(targets_es_open.csv)
